KIF14	KIF4B
KIF20B	KIF4B
KIF20A	KIF4B
ESCO2	KIF4B
BUB1B	KIF4B
CDC25C	KIF4B
INCENP	KIF4B
DEPDC1	KIF4B
FANCB	KIF4B
FANCA	KIF4B
FANCI	KIF4B
CDK1	KIF4B
CEP55	KIF4B
C15orf42	KIF4B
BIRC5	KIF4B
ANLN	KIF4B
GSG2	KIF4B
C12orf48	KIF4B
ARHGAP11A	KIF4B
ARHGAP11B	KIF4B
FBXO5	KIF4B
FOXM1	KIF4B
CDCA2	KIF4B
CDCA3	KIF4B
CDCA5	KIF4B
CDCA8	KIF4B
CHEK1	KIF4B
GINS1	KIF4B
CDC25A	KIF4B
KIF18A	KIF4B
KIF18B	KIF4B
CLSPN	KIF4B
CDC20	KIF4B
BLM	KIF4B
BUB1	KIF4B
CKAP2L	KIF4B
IQGAP3	KIF4B
CCNB2	KIF4B
CCNB1	KIF4B
ASPM	KIF4B
CDKN3	KIF4B
DIAPH3	KIF4B
HMMR	KIF4B
KIF15	KIF4B
KIF11	KIF4B
HJURP	KIF4B
ATAD2	KIF4B
ESPL1	KIF4B
DEPDC1B	KIF4B
CCNA2	KIF4B
EXO1	KIF4B
EPR1	KIF4B
FAM54A	KIF4B
FAM83D	KIF4B
CENPO	KIF4B
CENPN	KIF4B
CENPI	KIF4B
CENPF	KIF4B
CENPE	KIF4B
CENPA	KIF4B
EZH2	KIF4B
CASC5	KIF4B
DNA2	KIF4B
ECT2	KIF4B
DTL	KIF4B
KIF2C	KIF4B
FAM111B	KIF4B
GTSE1	KIF4A
GPSM2	KIF4A
CKS1B	KIF4A
C15orf23	KIF4A
DLGAP5	KIF4A
C16orf75	KIF4A
ERCC6L	KIF4A
KIAA1524	KIF4A
ASF1B	KIF4A
HELLS	KIF4A
C9orf140	KIF4A
C1orf135	KIF4A
FAM64A	KIF4A
CDC45	KIF4A
C16orf59	KIF4A
CCDC150	KIF4A
BRIP1	KIF4A
FAM72D	KIF4A
FAM72B	KIF4A
FAM72A	KIF4A
H2AFZ	KIF4A
E2F7	KIF4A
E2F2	KIF4A
E2F1	KIF4A
E2F8	KIF4A
GAS2L3	KIF4A
AURKA	KIF4A
AURKB	KIF4A
KIF23	KIF4A
CDC6	KIF4A
CDC7	KIF4A
DBF4	KIF4A
CCNE2	KIF4A
CCNE1	KIF4A
CIT	KIF4A
KIF14	KIF4A
KIF20B	KIF4A
KIF20A	KIF4A
ESCO2	KIF4A
BUB1B	KIF4A
CDC25C	KIF4A
GEN1	KIF4A
INCENP	KIF4A
DEPDC1	KIF4A
FANCB	KIF4A
FANCA	KIF4A
FANCI	KIF4A
CDK1	KIF4A
CEP55	KIF4A
CCDC99	KIF4A
C15orf42	KIF4A
BIRC5	KIF4A
ANLN	KIF4A
GSG2	KIF4A
C12orf48	KIF4A
ARHGAP11A	KIF4A
ARHGAP11B	KIF4A
CENPM	KIF4A
FBXO5	KIF4A
FOXM1	KIF4A
CHAF1B	KIF4A
CDCA2	KIF4A
CDCA3	KIF4A
CDCA5	KIF4A
CDCA8	KIF4A
CHEK1	KIF4A
GINS3	KIF4A
GINS1	KIF4A
CDC25A	KIF4A
HMGB2	KIF4A
KIF18A	KIF4A
KIF18B	KIF4A
CLSPN	KIF4A
CDC20	KIF4A
BLM	KIF4A
BUB1	KIF4A
C11orf82	KIF4A
CKAP2L	KIF4A
IQGAP3	KIF4A
CCNB2	KIF4A
CCNB1	KIF4A
ASPM	KIF4A
CDKN3	KIF4A
DIAPH3	KIF4A
HMMR	KIF4A
DONSON	KIF4A
KIF15	KIF4A
KIF11	KIF4A
CKS2	KIF4A
KIAA0101	KIF4A
HJURP	KIF4A
ATAD2	KIF4A
ESPL1	KIF4A
FANCD2	KIF4A
FEN1	KIF4A
DEPDC1B	KIF4A
CCNA2	KIF4A
EXO1	KIF4A
EPR1	KIF4A
EME1	KIF4A
C17orf53	KIF4A
FAM54A	KIF4A
FAM83D	KIF4A
CENPO	KIF4A
CENPN	KIF4A
CENPL	KIF4A
CENPK	KIF4A
CENPI	KIF4A
CENPF	KIF4A
CENPE	KIF4A
CENPA	KIF4A
CENPW	KIF4A
CTPS	KIF4A
DSCC1	KIF4A
EZH2	KIF4A
CASC5	KIF4A
DSN1	KIF4A
DNA2	KIF4A
ECT2	KIF4A
DTL	KIF4A
KIF2C	KIF4A
FAM111B	KIF4A
CDT1	KIF4A
C9orf100	KIF4A
GTSE1	MND1
CKS1B	MND1
MCM10	MND1
C15orf23	MND1
DLGAP5	MND1
ERCC6L	MND1
KIAA1524	MND1
ASF1B	MND1
C1orf135	MND1
FAM64A	MND1
CDC45	MND1
CCDC150	MND1
FAM72D	MND1
FAM72B	MND1
FAM72A	MND1
H2AFZ	MND1
DNMT3B	MND1
E2F2	MND1
E2F1	MND1
E2F8	MND1
AURKA	MND1
AURKB	MND1
KIF23	MND1
LMNB1	MND1
MAD2L1	MND1
CDC6	MND1
DBF4	MND1
CCNE1	MND1
CIT	MND1
KIF4A	MND1
KIF14	MND1
KIF20A	MND1
MKI67	MND1
BUB1B	MND1
CDC25C	MND1
KPNA2	MND1
DEPDC1	MND1
FANCA	MND1
FANCI	MND1
CDK1	MND1
CEP55	MND1
CCDC99	MND1
C15orf42	MND1
BIRC5	MND1
ANLN	MND1
GSG2	MND1
KIFC1	MND1
C12orf48	MND1
ARHGAP11A	MND1
CENPM	MND1
FBXO5	MND1
FOXM1	MND1
CDCA2	MND1
CDCA3	MND1
CDCA5	MND1
CDCA8	MND1
CHEK1	MND1
GINS1	MND1
C16orf61	MND1
CDC25A	MND1
HMGB2	MND1
KIF18A	MND1
KIF18B	MND1
MCM7	MND1
MCM6	MND1
CDC20	MND1
BLM	MND1
BUB1	MND1
MCM2	MND1
CKAP2L	MND1
IQGAP3	MND1
CCNB2	MND1
CCNB1	MND1
ASPM	MND1
CDKN3	MND1
DIAPH3	MND1
HMMR	MND1
DONSON	MND1
KIF15	MND1
KIF11	MND1
CKS2	MND1
KIAA0101	MND1
HJURP	MND1
ESPL1	MND1
MLF1IP	MND1
FEN1	MND1
DEPDC1B	MND1
CCNA2	MND1
EXO1	MND1
EPR1	MND1
EME1	MND1
C17orf53	MND1
FAM54A	MND1
FAM83D	MND1
CENPO	MND1
CENPN	MND1
CENPI	MND1
CENPF	MND1
CENPE	MND1
CENPA	MND1
CENPW	MND1
DSCC1	MND1
EZH2	MND1
MELK	MND1
DTL	MND1
KIF2C	MND1
FAM111B	MND1
CDT1	MND1
C9orf100	MND1
ART3	CA12
ABAT	CA12
C4orf34	CA12
B3GNT5	CA12
C6orf211	CA12
AGR2	CA12
AGR3	CA12
AFF3	CA12
C11orf75	CA12
AR	CA12
A2ML1	CA12
BCAS1	CA12
C9orf116	CA12
ANXA9	CA12
C9orf170	CA12
C1orf64	CA12
C6orf97	CA12
APBB2	CA12
ACADSB	CA12
C5orf36	CA12
AMY1A	CA12
ARSG	CA12
BCL11A	CA12
ANKRA2	CA12
ABCC8	CA12
FN1	NID2
DACT1	NID2
ADAM12	NID2
COL10A1	NID2
GLT8D2	NID2
COL11A1	NID2
COL1A2	NID2
HTRA1	NID2
CTSK	NID2
MMP2	NID2
FAP	NID2
C1QTNF6	NID2
MXRA8	NID2
CYS1	NID2
COL5A2	NID2
COL5A3	NID2
COL5A1	NID2
KLKP1	NID2
ITGA11	NID2
ANTXR1	NID2
LRRC15	NID2
KLK4	NID2
COL1A1	NID2
COL6A1	NID2
COL6A3	NID2
COL12A1	NID2
AEBP1	NID2
ISLR	NID2
MMP14	NID2
MMP11	NID2
CDH11	NID2
CTHRC1	NID2
ADAMTS14	NID2
COL3A1	NID2
HTRA3	NID2
LUM	NID2
CORIN	NID2
ABAT	RUNDC1
GPR77	RUNDC1
B3GNT5	RUNDC1
RABEP1	RUNDC1
MLPH	RUNDC1
CA12	RUNDC1
AGR3	RUNDC1
HHAT	RUNDC1
FAM47E	RUNDC1
HAPLN3	RUNDC1
AFF3	RUNDC1
MTHFD1L	RUNDC1
LRRC46	RUNDC1
ESR1	RUNDC1
MAPT	RUNDC1
CT62	RUNDC1
CACNA2D2	RUNDC1
C1orf64	RUNDC1
C6orf97	RUNDC1
MYB	RUNDC1
DYNLRB2	RUNDC1
ACADSB	RUNDC1
FOXA1	RUNDC1
KDM4B	RUNDC1
ARSG	RUNDC1
CENPW	RUNDC1
ANKRA2	RUNDC1
PSAT1	RUNDC1
GTSE1	ZWINT
MCM10	ZWINT
C15orf23	ZWINT
STMN1	ZWINT
DLGAP5	ZWINT
OIP5	ZWINT
NDC80	ZWINT
ERCC6L	ZWINT
KIAA1524	ZWINT
NFKBIL2	ZWINT
ASF1B	ZWINT
SPC25	ZWINT
HELLS	ZWINT
C9orf140	ZWINT
ORC1L	ZWINT
C1orf135	ZWINT
FAM64A	ZWINT
CDC45	ZWINT
C16orf59	ZWINT
STIL	ZWINT
FAM72D	ZWINT
FAM72B	ZWINT
FAM72A	ZWINT
PCNA	ZWINT
TPX2	ZWINT
H2AFZ	ZWINT
RECQL4	ZWINT
TK1	ZWINT
ZNF367	ZWINT
E2F7	ZWINT
E2F2	ZWINT
E2F1	ZWINT
E2F8	ZWINT
SKA3	ZWINT
AURKA	ZWINT
AURKB	ZWINT
KIF23	ZWINT
LMNB1	ZWINT
MAD2L1	ZWINT
TOP2A	ZWINT
CDC6	ZWINT
CCNE2	ZWINT
POC1A	ZWINT
SGOL1	ZWINT
CIT	ZWINT
ORC6L	ZWINT
TUBA1B	ZWINT
KIF4B	ZWINT
KIF4A	ZWINT
MND1	ZWINT
KIF14	ZWINT
TACC3	ZWINT
KIF20A	ZWINT
MKI67	ZWINT
ESCO2	ZWINT
BUB1B	ZWINT
CDC25C	ZWINT
KPNA2	ZWINT
DEPDC1	ZWINT
FANCA	ZWINT
FANCI	ZWINT
CDK1	ZWINT
CEP55	ZWINT
TYMS	ZWINT
C15orf42	ZWINT
UBE2C	ZWINT
UBE2S	ZWINT
UBE2T	ZWINT
BIRC5	ZWINT
ANLN	ZWINT
GSG2	ZWINT
SHCBP1	ZWINT
KIFC1	ZWINT
C12orf48	ZWINT
ARHGAP11A	ZWINT
RRM2	ZWINT
RNASEH2A	ZWINT
NEIL3	ZWINT
CENPM	ZWINT
NCAPH	ZWINT
FOXM1	ZWINT
PTTG1	ZWINT
CDCA3	ZWINT
CDCA5	ZWINT
CDCA8	ZWINT
NEK2	ZWINT
CHEK1	ZWINT
GINS1	ZWINT
NUF2	ZWINT
CDC25A	ZWINT
PIF1	ZWINT
MYBL2	ZWINT
HMGB2	ZWINT
KIF18A	ZWINT
KIF18B	ZWINT
CLSPN	ZWINT
MCM7	ZWINT
MCM6	ZWINT
PKMYT1	ZWINT
CDC20	ZWINT
RAD54L	ZWINT
BLM	ZWINT
BUB1	ZWINT
MCM2	ZWINT
SKA1	ZWINT
CKAP2L	ZWINT
IQGAP3	ZWINT
CCNB2	ZWINT
CCNB1	ZWINT
SPC24	ZWINT
ASPM	ZWINT
CDKN3	ZWINT
TCF19	ZWINT
HMMR	ZWINT
DONSON	ZWINT
WDR62	ZWINT
PRC1	ZWINT
RFC2	ZWINT
KIF15	ZWINT
KIF11	ZWINT
CKS2	ZWINT
TRAIP	ZWINT
KIAA0101	ZWINT
PLK1	ZWINT
PLK4	ZWINT
HJURP	ZWINT
TTK	ZWINT
ATAD2	ZWINT
ESPL1	ZWINT
MLF1IP	ZWINT
POLQ	ZWINT
FEN1	ZWINT
DEPDC1B	ZWINT
TROAP	ZWINT
PBK	ZWINT
CCNA2	ZWINT
NCAPG	ZWINT
EXO1	ZWINT
EPR1	ZWINT
EME1	ZWINT
C17orf53	ZWINT
FAM54A	ZWINT
FAM83D	ZWINT
CENPO	ZWINT
CENPN	ZWINT
CENPK	ZWINT
CENPI	ZWINT
CENPF	ZWINT
CENPE	ZWINT
CENPA	ZWINT
RACGAP1	ZWINT
UHRF1	ZWINT
DSCC1	ZWINT
EZH2	ZWINT
MELK	ZWINT
DNA2	ZWINT
TRIP13	ZWINT
SPAG5	ZWINT
DTL	ZWINT
KIF2C	ZWINT
RAD51AP1	ZWINT
FAM111B	ZWINT
CDT1	ZWINT
RAD51	ZWINT
NUSAP1	ZWINT
C9orf100	ZWINT
GTSE1	KIF14
GPSM2	KIF14
CKS1B	KIF14
C15orf23	KIF14
DLGAP5	KIF14
ERCC6L	KIF14
KIAA1524	KIF14
ASF1B	KIF14
HELLS	KIF14
FAM64A	KIF14
CDC45	KIF14
CCDC150	KIF14
BRIP1	KIF14
FAM72D	KIF14
FAM72B	KIF14
FAM72A	KIF14
E2F7	KIF14
E2F2	KIF14
E2F1	KIF14
E2F8	KIF14
GAS2L3	KIF14
AURKA	KIF14
AURKB	KIF14
CDC6	KIF14
CDC7	KIF14
DBF4	KIF14
CCNE2	KIF14
CCNE1	KIF14
CIT	KIF14
ESCO2	KIF14
BUB1B	KIF14
CDC25C	KIF14
GEN1	KIF14
INCENP	KIF14
DEPDC1	KIF14
FANCB	KIF14
FANCA	KIF14
FANCI	KIF14
CDK1	KIF14
CEP55	KIF14
CCDC99	KIF14
C15orf42	KIF14
BIRC5	KIF14
ANLN	KIF14
GSG2	KIF14
C12orf48	KIF14
ARHGAP11A	KIF14
ARHGAP11B	KIF14
GMPS	KIF14
FBXO5	KIF14
FOXM1	KIF14
CDCA2	KIF14
CDCA3	KIF14
CDCA5	KIF14
CDCA8	KIF14
CHEK1	KIF14
GINS1	KIF14
CDC25A	KIF14
CLSPN	KIF14
CDC20	KIF14
BLM	KIF14
BUB1	KIF14
C11orf82	KIF14
CKAP2L	KIF14
IQGAP3	KIF14
CCNB2	KIF14
CCNB1	KIF14
ASPM	KIF14
CDKN3	KIF14
DIAPH3	KIF14
HMMR	KIF14
DONSON	KIF14
KIF11	KIF14
HJURP	KIF14
ATAD2	KIF14
ESPL1	KIF14
FANCD2	KIF14
DEPDC1B	KIF14
CCNA2	KIF14
C1orf112	KIF14
EXO1	KIF14
EPR1	KIF14
C17orf53	KIF14
FAM54A	KIF14
FAM83D	KIF14
CENPO	KIF14
CENPN	KIF14
CENPL	KIF14
CENPK	KIF14
CENPI	KIF14
CENPF	KIF14
CENPE	KIF14
CENPA	KIF14
CENPW	KIF14
CTPS	KIF14
DSCC1	KIF14
EZH2	KIF14
CASC5	KIF14
DNA2	KIF14
ECT2	KIF14
DTL	KIF14
FAM111B	KIF14
CDT1	KIF14
C9orf100	KIF14
ABAT	AGR2
ABAT	AGR3
AGR2	AGR3
AFF3	AGR3
A2ML1	AGR3
ACADSB	AGR3
ABCC8	AGR3
CHST3	TRIM29
STAC2	TRIM29
KLK5	TRIM29
B3GNT5	TRIM29
SYT8	TRIM29
CNTNAP3	TRIM29
KLK6	TRIM29
BOC	TRIM29
KRT14	TRIM29
SERPINB5	TRIM29
GABRP	TRIM29
KRT17	TRIM29
KRT16	TRIM29
FOXC1	TRIM29
DSG3	TRIM29
STAC	TRIM29
MIA	TRIM29
SOSTDC1	TRIM29
FERMT1	TRIM29
PPP1R14C	TRIM29
MMP7	TRIM29
MID1	TRIM29
KLK7	TRIM29
KLK8	TRIM29
SFRP1	TRIM29
ANXA8L2	TRIM29
KRT5	TRIM29
KRT6B	TRIM29
KRT6C	TRIM29
ANXA8	TRIM29
OSR1	TRIM29
ROPN1	TRIM29
BBOX1	TRIM29
DSC3	TRIM29
SOX10	TRIM29
CX3CL1	TRIM29
SLC6A14	TRIM29
FAT2	TRIM29
S100A2	TRIM29
IL34	TRIM29
EGFR	TRIM29
CDH3	TRIM29
RGMA	TRIM29
BCL11A	TRIM29
GPR12	TRIM29
CRYAB	TRIM29
ART3	KCNQ4
FSIP1	KCNQ4
FOXC1	KCNQ4
AGR2	KCNQ4
FOXA1	KCNQ4
CXXC5	KCNQ4
INGX	KCNQ4
CHST3	FSCN1
CHST2	FSCN1
B3GNT5	FSCN1
EN1	FSCN1
FOXC1	FSCN1
C6orf211	FSCN1
FAM171A1	FSCN1
C11orf75	FSCN1
CCDC125	FSCN1
ESR1	FSCN1
FOXA1	FSCN1
CRYAB	FSCN1
GTSE1	TMPO
MCM10	TMPO
DLGAP5	TMPO
NDC80	TMPO
ERCC6L	TMPO
KIAA1524	TMPO
SPC25	TMPO
HELLS	TMPO
ORC1L	TMPO
BRIP1	TMPO
STIL	TMPO
NCAPG2	TMPO
E2F7	TMPO
E2F8	TMPO
GAS2L3	TMPO
KIF23	TMPO
LMNB1	TMPO
MAD2L1	TMPO
CDC7	TMPO
DBF4	TMPO
CCNE2	TMPO
SGOL1	TMPO
SGOL2	TMPO
CIT	TMPO
KIF4B	TMPO
KIF4A	TMPO
KIF14	TMPO
KIF20B	TMPO
KIF20A	TMPO
MKI67	TMPO
ESCO2	TMPO
BUB1B	TMPO
DEPDC1	TMPO
FANCB	TMPO
FANCA	TMPO
FANCI	TMPO
CDK1	TMPO
CEP55	TMPO
CCDC99	TMPO
C15orf42	TMPO
ANLN	TMPO
GSG2	TMPO
KIFC1	TMPO
C12orf48	TMPO
ARHGAP11A	TMPO
ARHGAP11B	TMPO
PRR11	TMPO
NEIL3	TMPO
NCAPH	TMPO
FBXO5	TMPO
FOXM1	TMPO
CDCA2	TMPO
CDCA5	TMPO
CDCA8	TMPO
CHEK1	TMPO
GINS1	TMPO
NUF2	TMPO
CDC25A	TMPO
KIF18A	TMPO
KIF18B	TMPO
CLSPN	TMPO
MCM6	TMPO
RAD54L	TMPO
BLM	TMPO
BUB1	TMPO
SKA1	TMPO
CKAP2L	TMPO
CCNB2	TMPO
SMC4	TMPO
ASPM	TMPO
DIAPH3	TMPO
TCF19	TMPO
HMMR	TMPO
PRC1	TMPO
KIF15	TMPO
KIF11	TMPO
PLK1	TMPO
PLK4	TMPO
HJURP	TMPO
ATAD2	TMPO
ESPL1	TMPO
POLQ	TMPO
FANCD2	TMPO
DEPDC1B	TMPO
CCNA2	TMPO
NCAPG	TMPO
EXO1	TMPO
FAM83D	TMPO
CENPO	TMPO
CENPK	TMPO
CENPI	TMPO
CENPF	TMPO
CENPE	TMPO
CENPA	TMPO
LIN9	TMPO
RACGAP1	TMPO
DSCC1	TMPO
EZH2	TMPO
CASC5	TMPO
MELK	TMPO
DNA2	TMPO
ECT2	TMPO
DTL	TMPO
KIF2C	TMPO
RAD51AP1	TMPO
FAM111B	TMPO
NUSAP1	TMPO
AGR3	HHAT
ESR1	HHAT
CT62	HHAT
ERBB4	HHAT
ANXA9	HHAT
DYNLRB2	HHAT
FOXA1	HHAT
C5orf36	HHAT
CENPW	HHAT
CAPN8	HHAT
ANKRA2	HHAT
ADAM12	COL1A2
COL10A1	COL1A2
COL11A1	COL1A2
C1QTNF6	COL1A2
ANTXR1	COL1A2
COL1A1	COL1A2
COL12A1	COL1A2
AEBP1	COL1A2
CDH11	COL1A2
ADAMTS14	COL1A2
AR	CDK2AP1
C6orf97	CDK2AP1
ACADSB	CDK2AP1
ARSG	CDK2AP1
CHST3	FAT1
CCDC82	FAT1
EGFR	FAT1
FAM126A	FAT1
ERBB2	GRB7
C17orf37	GRB7
GRP	HTRA1
FN1	HTRA1
DACT1	HTRA1
ADAM12	HTRA1
COL10A1	HTRA1
GLT8D2	HTRA1
COL1A2	HTRA1
CTSK	HTRA1
FAP	HTRA1
C1QTNF6	HTRA1
CYS1	HTRA1
COL5A2	HTRA1
COL5A3	HTRA1
COL5A1	HTRA1
ANTXR1	HTRA1
COL1A1	HTRA1
COL6A1	HTRA1
COL6A3	HTRA1
COL12A1	HTRA1
AEBP1	HTRA1
CDH11	HTRA1
CTHRC1	HTRA1
ADAMTS14	HTRA1
COL3A1	HTRA1
CORIN	HTRA1
ABAT	FAM47E
C4orf34	FAM47E
CCNE1	FAM47E
CA12	FAM47E
AGR2	FAM47E
AGR3	FAM47E
CCDC96	FAM47E
AFF3	FAM47E
CCDC125	FAM47E
ESR1	FAM47E
CT62	FAM47E
C9orf116	FAM47E
DNALI1	FAM47E
CDCA8	FAM47E
ERBB4	FAM47E
DNAL1	FAM47E
ANXA9	FAM47E
CDC20	FAM47E
C1orf64	FAM47E
C6orf97	FAM47E
DEGS2	FAM47E
DYNLRB2	FAM47E
ACADSB	FAM47E
DNAJC12	FAM47E
C5orf36	FAM47E
APH1B	FAM47E
ARSG	FAM47E
CENPW	FAM47E
ANKRA2	FAM47E
C14orf174	FAM47E
ABCC8	FAM47E
B3GNT5	GAMT
FLJ45983	GAMT
CA12	GAMT
AGR3	GAMT
CCDC96	GAMT
A2ML1	GAMT
ESR1	GAMT
CT62	GAMT
C9orf116	GAMT
DNALI1	GAMT
ANXA9	GAMT
C1orf64	GAMT
C6orf97	GAMT
DEGS2	GAMT
FBP1	GAMT
DYNLRB2	GAMT
FOXA1	GAMT
FAM123B	GAMT
BCAM	GAMT
GTSE1	TACC3
CKS1B	TACC3
MCM10	TACC3
C15orf23	TACC3
STMN1	TACC3
DLGAP5	TACC3
OIP5	TACC3
NDC80	TACC3
ERCC6L	TACC3
NFKBIL2	TACC3
ASF1B	TACC3
SPC25	TACC3
C9orf140	TACC3
ORC1L	TACC3
C1orf135	TACC3
FAM64A	TACC3
CDC45	TACC3
C16orf59	TACC3
STIL	TACC3
FAM72D	TACC3
FAM72B	TACC3
FAM72A	TACC3
H2AFX	TACC3
H2AFZ	TACC3
RECQL4	TACC3
E2F2	TACC3
E2F1	TACC3
E2F8	TACC3
SKA3	TACC3
AURKA	TACC3
AURKB	TACC3
KIF23	TACC3
LMNB2	TACC3
LMNB1	TACC3
MAD2L1	TACC3
HAUS8	TACC3
CCNE1	TACC3
POC1A	TACC3
SGOL1	TACC3
CIT	TACC3
ORC6L	TACC3
KIF4B	TACC3
KIF4A	TACC3
MND1	TACC3
KIF14	TACC3
KIF20A	TACC3
MKI67	TACC3
BUB1B	TACC3
CDC25C	TACC3
KPNA2	TACC3
DEPDC1	TACC3
FANCA	TACC3
FANCI	TACC3
CDK1	TACC3
CEP55	TACC3
C15orf42	TACC3
BIRC5	TACC3
ANLN	TACC3
GSG2	TACC3
SHCBP1	TACC3
KIFC1	TACC3
ARHGAP11A	TACC3
RRM2	TACC3
RNASEH2A	TACC3
NEIL3	TACC3
CENPM	TACC3
NCAPH	TACC3
FOXM1	TACC3
PTTG1	TACC3
CDCA2	TACC3
CDCA3	TACC3
CDCA5	TACC3
CDCA8	TACC3
NEK2	TACC3
GINS1	TACC3
NUF2	TACC3
CDC25A	TACC3
PIF1	TACC3
MYBL2	TACC3
HMGB2	TACC3
KIF18A	TACC3
KIF18B	TACC3
MCM7	TACC3
MCM5	TACC3
PKMYT1	TACC3
SNRPA1	TACC3
CDC20	TACC3
RAD54L	TACC3
BLM	TACC3
BUB1	TACC3
MCM2	TACC3
SKA1	TACC3
CKAP2L	TACC3
IQGAP3	TACC3
CCNB2	TACC3
CCNB1	TACC3
DDX39	TACC3
SPC24	TACC3
ASPM	TACC3
CDKN3	TACC3
DIAPH3	TACC3
HMMR	TACC3
PRC1	TACC3
RFC2	TACC3
KIF15	TACC3
KIF11	TACC3
CKS2	TACC3
KIAA0101	TACC3
PLK1	TACC3
PLK4	TACC3
HJURP	TACC3
ESPL1	TACC3
MLF1IP	TACC3
POLQ	TACC3
MXD3	TACC3
FEN1	TACC3
DEPDC1B	TACC3
PBK	TACC3
CCNA2	TACC3
NCAPG	TACC3
EXO1	TACC3
EPR1	TACC3
PSRC1	TACC3
EME1	TACC3
C17orf53	TACC3
FAM54A	TACC3
FAM83D	TACC3
CENPO	TACC3
CENPN	TACC3
CENPF	TACC3
CENPE	TACC3
CENPA	TACC3
CENPW	TACC3
RACGAP1	TACC3
EZH2	TACC3
MELK	TACC3
SPAG5	TACC3
KIF2C	TACC3
RAD51AP1	TACC3
CDT1	TACC3
RAD51	TACC3
NUSAP1	TACC3
C9orf100	TACC3
DLGAP5	KIF20B
ERCC6L	KIF20B
KIAA1524	KIF20B
HELLS	KIF20B
BRIP1	KIF20B
E2F7	KIF20B
E2F8	KIF20B
GAS2L3	KIF20B
CIT	KIF20B
KIF14	KIF20B
KIF20A	KIF20B
ESCO2	KIF20B
BUB1B	KIF20B
DEPDC1	KIF20B
FANCB	KIF20B
FANCI	KIF20B
CDK1	KIF20B
CEP55	KIF20B
CCDC99	KIF20B
C15orf42	KIF20B
ANLN	KIF20B
GSG2	KIF20B
C12orf48	KIF20B
ARHGAP11A	KIF20B
ARHGAP11B	KIF20B
FOXM1	KIF20B
KIF18A	KIF20B
CLSPN	KIF20B
BLM	KIF20B
BUB1	KIF20B
CKAP2L	KIF20B
ASPM	KIF20B
HMMR	KIF20B
KIF15	KIF20B
KIF11	KIF20B
ATAD2	KIF20B
ESPL1	KIF20B
FANCD2	KIF20B
DEPDC1B	KIF20B
CCNA2	KIF20B
EXO1	KIF20B
FAM83D	KIF20B
CENPK	KIF20B
CENPI	KIF20B
CENPF	KIF20B
CENPE	KIF20B
CASC5	KIF20B
DNA2	KIF20B
ECT2	KIF20B
DTL	KIF20B
GTSE1	KIF20A
GPSM2	KIF20A
CKS1B	KIF20A
C15orf23	KIF20A
DLGAP5	KIF20A
C16orf75	KIF20A
ERCC6L	KIF20A
KIAA1524	KIF20A
ASF1B	KIF20A
HELLS	KIF20A
C9orf140	KIF20A
C1orf135	KIF20A
FAM64A	KIF20A
CDC45	KIF20A
C16orf59	KIF20A
CCDC150	KIF20A
FAM72D	KIF20A
FAM72B	KIF20A
FAM72A	KIF20A
H2AFZ	KIF20A
E2F7	KIF20A
E2F2	KIF20A
E2F1	KIF20A
E2F8	KIF20A
AURKA	KIF20A
AURKB	KIF20A
HAUS8	KIF20A
CDC6	KIF20A
DBF4	KIF20A
CCNE2	KIF20A
CCNE1	KIF20A
CIT	KIF20A
KIF14	KIF20A
ESCO2	KIF20A
BUB1B	KIF20A
CDC25C	KIF20A
GEN1	KIF20A
INCENP	KIF20A
DEPDC1	KIF20A
FANCB	KIF20A
FANCA	KIF20A
FANCI	KIF20A
CDK1	KIF20A
CEP55	KIF20A
CCDC99	KIF20A
C15orf42	KIF20A
BIRC5	KIF20A
ANLN	KIF20A
GSG2	KIF20A
C12orf48	KIF20A
ARHGAP11A	KIF20A
ARHGAP11B	KIF20A
CENPM	KIF20A
FBXO5	KIF20A
FOXM1	KIF20A
CHAF1B	KIF20A
CDCA2	KIF20A
CDCA3	KIF20A
CDCA5	KIF20A
CDCA8	KIF20A
CHEK1	KIF20A
GINS3	KIF20A
GINS1	KIF20A
CDC25A	KIF20A
HMGB2	KIF20A
KIF18A	KIF20A
KIF18B	KIF20A
CLSPN	KIF20A
CDC20	KIF20A
BLM	KIF20A
BUB1	KIF20A
CKAP2L	KIF20A
IQGAP3	KIF20A
CCNB2	KIF20A
CCNB1	KIF20A
ASPM	KIF20A
CDKN3	KIF20A
DIAPH3	KIF20A
HMMR	KIF20A
DONSON	KIF20A
KIF15	KIF20A
KIF11	KIF20A
CKS2	KIF20A
KIAA0101	KIF20A
HJURP	KIF20A
ATAD2	KIF20A
ESPL1	KIF20A
FANCD2	KIF20A
FEN1	KIF20A
DEPDC1B	KIF20A
CCNA2	KIF20A
EXO1	KIF20A
EPR1	KIF20A
EME1	KIF20A
C17orf53	KIF20A
FAM54A	KIF20A
FAM83D	KIF20A
CENPO	KIF20A
CENPN	KIF20A
CENPL	KIF20A
CENPK	KIF20A
CENPI	KIF20A
CENPH	KIF20A
CENPF	KIF20A
CENPE	KIF20A
CENPA	KIF20A
CENPW	KIF20A
DSCC1	KIF20A
EZH2	KIF20A
CASC5	KIF20A
DNA2	KIF20A
ECT2	KIF20A
DTL	KIF20A
FAM111B	KIF20A
CDT1	KIF20A
C9orf100	KIF20A
GTSE1	MKI67
GPSM2	MKI67
MCM10	MKI67
C15orf23	MKI67
DLGAP5	MKI67
ERCC6L	MKI67
